Width: 640
Height: 480
Fx: 390.8465270996094
Fy: 390.8465270996094
Cx: 323.46539306640625
Cy: 241.993408203125
Distortion Model: distortion.brown_conrady
Distortion Coefficients: [0.0, 0.0, 0.0, 0.0, 0.0]
Current mac address: 3c:6d:66:0d:5a:10
Inference time: 0.088790 seconds
Inference time: 0.083784 seconds
Inference time: 0.182569 seconds
Inference time: 0.095096 seconds
Inference time: 0.085975 seconds
Inference time: 0.198750 seconds
Inference time: 0.095753 seconds
Inference time: 0.087701 seconds
Inference time: 0.144530 seconds
Inference time: 0.130125 seconds
Inference time: 0.089067 seconds
Inference time: 0.107482 seconds
Inference time: 0.163163 seconds
Inference time: 0.089342 seconds
Inference time: 0.090470 seconds
Inference time: 0.192910 seconds
Inference time: 0.100750 seconds
Inference time: 0.084873 seconds
Inference time: 0.154186 seconds
Inference time: 0.127483 seconds
Inference time: 0.084274 seconds
Inference time: 0.128628 seconds
Inference time: 0.152525 seconds
Inference time: 0.086858 seconds
Inference time: 0.083051 seconds
Inference time: 0.182820 seconds
Inference time: 0.095603 seconds
Inference time: 0.086782 seconds
Inference time: 0.180059 seconds
Inference time: 0.107476 seconds
Inference time: 0.090032 seconds
Inference time: 0.192564 seconds
Inference time: 0.103858 seconds
Inference time: 0.087739 seconds
Inference time: 0.185098 seconds
Inference time: 0.098691 seconds
Inference time: 0.082062 seconds
Inference time: 0.155608 seconds
Inference time: 0.130991 seconds
Inference time: 0.083959 seconds
Inference time: 0.119779 seconds
Inference time: 0.152067 seconds
Inference time: 0.086928 seconds
Inference time: 0.084121 seconds
Inference time: 0.193584 seconds
Inference time: 0.106658 seconds
Inference time: 0.084887 seconds
Inference time: 0.173765 seconds
Inference time: 0.112161 seconds
Inference time: 0.087169 seconds
Inference time: 0.144099 seconds
Inference time: 0.133666 seconds
Inference time: 0.086576 seconds
Inference time: 0.107674 seconds
Inference time: 0.163300 seconds
Inference time: 0.089607 seconds
Inference time: 0.084730 seconds
Inference time: 0.204271 seconds
Inference time: 0.105728 seconds
Inference time: 0.092104 seconds
Inference time: 0.197650 seconds
Inference time: 0.109257 seconds
Inference time: 0.089917 seconds
Inference time: 0.144186 seconds
Inference time: 0.137319 seconds
Inference time: 0.083506 seconds
Inference time: 0.121560 seconds
Inference time: 0.165057 seconds
Inference time: 0.095718 seconds
Inference time: 0.237656 seconds
Inference time: 0.135723 seconds
Inference time: 0.087307 seconds
Inference time: 0.727874 seconds
